timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626512665016,5634,SQL QUERY 35,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,5787,0,1,1,null,5634,0,0
1626512670650,1240,SQL QUERY 36,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,4223,0,1,1,null,1239,0,0
1626512671891,2871,SQL QUERY 37,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,255,0,1,1,null,2870,0,0
1626512674763,1199,SQL QUERY 38,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,11,0,1,1,null,1198,0,0
1626512675962,2329,SQL QUERY 39,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,9763,0,1,1,null,2329,0,0
1626512678291,4202,SQL QUERY 40,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,3288,0,1,1,null,4201,0,0
1626512682492,2247,SQL QUERY 42,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,303,0,1,1,null,2247,0,0
1626512684740,2501,SQL QUERY 43,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,646,0,1,1,null,2500,0,0
1626512687242,1859,SQL QUERY 44,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,433,0,1,1,null,1858,0,0
1626512689100,3885,SQL QUERY 45,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,318,0,1,1,null,3884,0,0
1626512692985,4613,SQL QUERY 46,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,5385,0,1,1,null,4613,0,0
1626512697598,4708,SQL QUERY 47,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,4947,0,1,1,null,4707,0,0
