timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626634001385,862,SQL QUERY 61,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,33,0,1,1,null,862,0,0
1626634002247,1855,SQL QUERY 62,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4789,0,1,1,null,1854,0,0
1626634004102,1174,SQL QUERY 63,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2166,0,1,1,null,1173,0,0
1626634005276,6289,SQL QUERY 64,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2509,0,1,1,null,6288,0,0
1626634011566,1297,SQL QUERY 65,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,13219,0,1,1,null,1293,0,0
1626634012862,9867,SQL QUERY 67,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,6039,0,1,1,null,9857,0,0
1626634022729,1749,SQL QUERY 68,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,6434,0,1,1,null,1748,0,0
1626634024478,1078,SQL QUERY 69,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,101,0,1,1,null,1078,0,0
1626634025556,1493,SQL QUERY 70,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,83,0,1,1,null,1493,0,0
1626634027049,2895,SQL QUERY 71,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,44207,0,1,1,null,2847,0,0
1626634029945,5303,SQL QUERY 72,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,7102,0,1,1,null,5301,0,0
1626634035248,1426,SQL QUERY 73,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,313,0,1,1,null,1426,0,0
1626634036674,4315,SQL QUERY 74,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,3161,0,1,1,null,4314,0,0
1626634040988,6103,SQL QUERY 75,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,5313,0,1,1,null,6102,0,0
1626634047092,1593,SQL QUERY 76,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4988,0,1,1,null,1592,0,0
1626634048685,2198,SQL QUERY 77,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,1923,0,1,1,null,2198,0,0
1626634050883,5813,SQL QUERY 78,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,3968,0,1,1,null,5813,0,0
1626634056695,1524,SQL QUERY 79,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4241,0,1,1,null,1523,0,0
1626634058221,3298,SQL QUERY 80,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,6859,0,1,1,null,3297,0,0
1626634061519,2548,SQL QUERY 81,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,13674,0,1,1,null,2548,0,0
1626634064066,2297,SQL QUERY 82,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,239,0,1,1,null,2297,0,0
1626634066363,1178,SQL QUERY 83,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,1609,0,1,1,null,1178,0,0
1626634067541,1733,SQL QUERY 84,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,933,0,1,1,null,1732,0,0
1626634069274,2748,SQL QUERY 85,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,116,0,1,1,null,2748,0,0
1626634072023,941,SQL QUERY 86,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2918,0,1,1,null,941,0,0
1626634072964,2258,SQL QUERY 87,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,7,0,1,1,null,2258,0,0
1626634075223,2790,SQL QUERY 88,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,139,0,1,1,null,2790,0,0
1626634078013,1072,SQL QUERY 89,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,6724,0,1,1,null,1062,0,0
1626634079085,652,SQL QUERY 90,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,14,0,1,1,null,652,0,0
1626634079737,1455,SQL QUERY 91,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,204,0,1,1,null,1455,0,0
1626634081193,399,SQL QUERY 93,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,24,0,1,1,null,399,0,0
1626634081592,1776,SQL QUERY 94,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,71,0,1,1,null,1776,0,0
1626634083369,2509,SQL QUERY 95,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,69,0,1,1,null,2509,0,0
1626634085878,691,SQL QUERY 96,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,5,0,1,1,null,691,0,0
1626634086569,2055,SQL QUERY 97,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,60,0,1,1,null,2054,0,0
1626634088624,1062,SQL QUERY 98,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,412050,0,1,1,null,875,0,0
1626634089686,1330,SQL QUERY 99,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4676,0,1,1,null,1330,0,0
