timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626619417166,22445,SQL QUERY 46,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,5510,0,1,1,null,22285,0,0
1626619439611,19858,SQL QUERY 47,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,6198,0,1,1,null,19661,0,0
1626619459470,23620,SQL QUERY 48,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,26,0,1,1,null,23457,0,0
1626619483089,25748,SQL QUERY 49,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2616,0,1,1,null,25563,0,0
1626619508837,86711,SQL QUERY 50,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,9373,0,1,1,null,86467,0,1
1626619595548,37697,SQL QUERY 51,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,4274,0,1,1,null,37476,0,0
1626619633245,12378,SQL QUERY 52,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,4163,0,1,1,null,12203,0,0
1626619645623,4451,SQL QUERY 53,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2571,0,1,1,null,4450,0,0
1626619650074,5090,SQL QUERY 54,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,1434,0,1,1,null,5090,0,0
1626619655165,6209,SQL QUERY 55,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,3614,0,1,1,null,6208,0,0
1626619661375,11108,SQL QUERY 56,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2722,0,1,1,null,10921,0,0
1626619672482,15990,SQL QUERY 57,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,6754,0,1,1,null,15784,0,0
1626619688472,16775,SQL QUERY 59,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,19020,0,1,1,null,16501,0,0
1626619705247,11034,SQL QUERY 60,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2722,0,1,1,null,10751,0,0
1626619716281,29638,SQL QUERY 61,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,70,0,1,1,null,29355,0,1
1626619745919,9724,SQL QUERY 62,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,5775,0,1,1,null,9525,0,0
1626619755644,3798,SQL QUERY 63,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2769,0,1,1,null,3798,0,0
1626619759442,130877,SQL QUERY 64,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,1203107,0,1,1,null,127192,0,0
1626619890318,42375,SQL QUERY 65,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,3695,0,1,1,null,42220,0,0
1626619932693,386087,SQL QUERY 67,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,6075,0,1,1,null,385883,0,0
1626620318780,38551,SQL QUERY 68,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,6419,0,1,1,null,38358,0,0
1626620357331,10558,SQL QUERY 69,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,101,0,1,1,null,10409,0,0
